timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-03T22:02:47,BubbleSort,6fc4674d-5951-4cf5-ab09-2ffd599458af,922f11ca-1de2-4e5d-b278-9a888492cbaa,4.464747146997979,2.755300406188981e-06,6.171235045284925e-07,4.735239673500001,9.514106703370825,10.0,5.212654257138406e-06,1.1795564992006513e-05,1.1007606249990608e-05,2.801582549913553e-05,0.0,Brazil,BRA,pernambuco,,,Linux-6.17.0-22-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,-34.9498,-8.0091,15.450260162353516,machine,0.0,36.0,40.9,6.324945449829102,N,1.0,0.0
