timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-28T22:20:33,NBody,018491ba-a635-4f11-94e4-32f1cdd59501,ffdb5c9f-e517-4600-b515-d6f99ac951ca,5.2544657680000455,2.5686107274215923e-06,4.888433650219129e-07,4.500025677,4.786184487969062,10.0,5.938925351064462e-06,6.981950029999635e-06,1.3196694141667348e-05,2.611756952273145e-05,0.0,Brazil,BRA,pernambuco,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,-34.9498,-8.0091,15.450260162353516,machine,0.0,6.666666666666667,50.93333333333334,7.873734792073567,N,1.0,0.0
2026-05-28T23:00:27,NBody,5b1a4896-fc96-4c12-8705-227a3366f7d9,ffdb5c9f-e517-4600-b515-d6f99ac951ca,5.263599955000245,3.2551585793634144e-06,6.184281873988394e-07,4.531187055375,9.502331391654645,10.0,5.9913292806920725e-06,1.388528888600013e-05,1.3221752713889144e-05,3.309837088058135e-05,0.0,Brazil,BRA,pernambuco,,,Linux-6.17.0-29-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,-34.9498,-8.0091,15.450260162353516,machine,0.0,22.666666666666668,53.5,8.26931381225586,N,1.0,0.0
2026-06-09T23:29:36,NBody,22ca3025-509a-4a08-a665-ac2fbafea982,ffdb5c9f-e517-4600-b515-d6f99ac951ca,5.415629371999785,2.864444233727748e-06,5.289217627294939e-07,4.511402845875001,6.199885705026719,10.0,6.156606608738311e-06,9.32278523600033e-06,1.3646205358333594e-05,2.9125597203072235e-05,0.0,Brazil,BRA,pernambuco,,,Linux-6.17.0-35-generic-x86_64-with-glibc2.39,3.12.3,3.2.6,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,-34.9498,-8.0091,15.450252532958984,machine,0.0,23.333333333333332,44.96666666666667,6.942930857340495,N,1.0,0.0
